AgroCampus La Germinière - Filière Agroéquipement,269,203,,2021-05-26 00:00:00,Lycée La Germinière,UCPQazVBeoj3bgRx7pmTzurg,https://www.youtube.com/channel/UCPQazVBeoj3bgRx7pmTzurg,[],q_Otxq3LPJM
CFA MFR ELLIANT Agroéquipement Maintenance Agricole et Métiers de l'agriculture,465,132,"Centre de Formation
de la 4ème au Bac Pro
Voie scolaire et apprentissage
http://www.mfr-elliant.com/",2020-04-26 00:00:00,Mfr Elliant,UCPYOLt-oBBXb4RdD-aPAX7A,https://www.youtube.com/channel/UCPYOLt-oBBXb4RdD-aPAX7A,[],7sPFi99AcSg
Déterrage de betteraves en Beauce I Nouvelle activité pour la Team Beauce Transport I ROPA MAUS 5,27357,149,"Aujourd'hui nous nous retrouvons pour une vidéo d'un chantier de déterrage de betteraves sucrières avec une Ropa Maus 5 et une pelle hitachi zaxis 190 w au chargement. 
Nouvelle activité de transport pour la team Beauce transport ou vous retrouverez une bonne partie de la flotte.
Bon visionnage!!!!!",2022-01-23 00:00:00,ALC agroéquipement,UCmfgweJ5d5ZzTz9YmlcncLw,https://www.youtube.com/channel/UCmfgweJ5d5ZzTz9YmlcncLw,[],LaGRvm-ePGM
Initiation à la conduite pour les secondes bac pro agroéquipement,55,37,"Les jeunes de seconde bac pro agroéquipement sont sur le terrain de la MFR-CFA pour s'initier à la conduite en sécurité avant de partir en entreprise.
#MFR #CFA #alternance #agroéquipement",2021-10-08 00:00:00,MFR-CFA Agroéquipement Condé-sur-Vire,UCnn0i_077zHETPsX9RcHg7Q,https://www.youtube.com/channel/UCnn0i_077zHETPsX9RcHg7Q,[],UQnKnt1tIpo
"""Expérience du Réseau DEPHY"" - Journées Agroéquipement en Champagne 2016",162,226,Les viticulteurs du Réseau DEPHY champenois témoignent de leur expérience en matière d'entretien du sol,2016-06-23 00:00:00,Chambre d'agriculture de l'Aube,UCKwXguc2G7k2bRn7SHNPhFQ,https://www.youtube.com/channel/UCKwXguc2G7k2bRn7SHNPhFQ,"[""partage d'expérience"", 'expérience Reseau DEPHY', 'réseau DEPHY', ""moins d'intrants"", 'désherbage mécanique']",8Bwp2D23HCo
Porte ouverte MFR IREO - Formation Agroéquipement,4286,222,"Nouvelle vidéo réalisée lors de la porte ouverte de la MFR IREO de Condé Sur Vire dans la Manche (50). Ils proposent des formations agroéquipement en alternance et apprentissage. De la 4eme au BAC Pro et CS Mécanique. Avec option Lait ou TP, plus passage des CASES pour celui ou celle qui sont intéressé(e)s.

Dans la vidéo découverte des ateliers, ainsi que le matériel de la MFR.  Les ensileuses et le MF avec l'autochargeuse n'appartiennent pas à l'établissement. 

Bon visionnage et à très vite !",2019-03-23 00:00:00,Mimi Agri,UC7L8oe_qWcjW2tJVpMMLpnQ,https://www.youtube.com/channel/UC7L8oe_qWcjW2tJVpMMLpnQ,[],NLW2edKH8sU
"Lycée Claude Lehec | Du Passé au Futur, l'agroéquipement ça assure! | Trophée J'aime mon métier 2018",8234,180,"Cette vidéo a été réalisée afin de promouvoir les métiers de l’agroéquipement par le biais du concours organisé par l’Aprodema.  Nous avons décidé de participer à ce concours car nous sommes au cœur de cette filière qui nous passionne et qui est source d’emploi et perspective de carrière.
Vous pourrez voir, au travers de cette vidéo, différents métiers qui composent le corps de l’agroéquipement comme par exemple celui de technico- commercial, technicien et conseiller en agronomie.",2018-01-12 00:00:00,LYCEE Claude Lehec,UCHlO5rLQ5v4GLo3J267dykQ,https://www.youtube.com/channel/UCHlO5rLQ5v4GLo3J267dykQ,"['APRODEMA', 'Claude Lehec', ""Trophée j'aime mon métier 2018"", 'Agroéquipement', 'Agriculture', 'Mécanicien', 'Métier', 'Formation']",jeRAs8vox-o
Filière Agroéquipements - Bac Pro Agroéquipement,62,214,"Découvrez le Bac Pro Agroéquipement, diplôme de niveau 4 du CFA Agricole Public des Hauts-de-France.

Retrouvez nos formations de la filière Agroéquipements sur : www.cfar-hdf.fr/nos-filieres-professionnelles/agroequipements

Bande-son : ""Royalty free logo formation"" (libre de droit)
Montage : Pôle Communication du CFA Agricole Public des Hauts-de-France",2020-05-05 00:00:00,CFA Agricole Public des Hauts-de-France,UCsx9RL_-6JW7lQQyFl43xmg,https://www.youtube.com/channel/UCsx9RL_-6JW7lQQyFl43xmg,"['apprentissage', 'formation agricole', 'agroéquipement', 'alternance', 'hauts-de-france']",gOt1OHDe_1M
JPO Live Le Paraclet Amiens   CS TMAUM et Titre Pro Agroéquipements,227,2811,"🌿 Le Paraclet Amiens, campus de la Nature et du Vivant, est un établissement public local d'enseignement agricole qui propose des formations de la 2nde au Bac +3, en formation continue et en apprentissage.

📣 Retrouvez toutes les informations concernant nos portes ouvertes sur notre site web : https://www.leparacletamiens.com/portes-ouvertes-2021/

➡️ Pour consulter la fiche formation CS Tracteurs, Machines Agricoles, Utilisation et Maintenance, cliquez ici : https://www.formation-metier-agricole.com/cs-machinisme-tmaum-cfppa-le-paraclet-amiens/

➡️ Pour consulter la fiche formation Titre Professionnel Technicien de Maintenance en Agroéquipements, cliquez ici : https://www.formation-metier-agricole.com/technicien-maintenance-engins-materiels-agricoles/",2021-01-27 00:00:00,Le Paraclet Amiens,UCuCtR005N6AhdGEeZuwCLpQ,https://www.youtube.com/channel/UCuCtR005N6AhdGEeZuwCLpQ,[],LNyvWgBPNLs
Métier : Prototypiste dans l'agro-équipement !,8,40,"Découverte métier à retrouver en intégralité dans l'appli : 
https://onxyp.io",2022-02-23 00:00:00,Onyxp . io,UCVR4uw1CzB7l_h7OKZNCNJA,https://www.youtube.com/channel/UCVR4uw1CzB7l_h7OKZNCNJA,[],HRypv1sUjWE
tp agroéquipement au Lycée de la nature et du vivant,324,20,TP d'agroéquipement avec un fendt 718 qui entraine un fendt 413 avec une charrue 5 fers bonnel qui a été placer au neutre affin de voir la résistance du sol le patinage et la force de traction. les 2 tracteurs ont été relier entre eux par avec des cables et un dynamometre au milieu.,2013-10-01 00:00:00,greglagriculteurdu51,UCeQcSi-zVpnPybkweP96Vaw,https://www.youtube.com/channel/UCeQcSi-zVpnPybkweP96Vaw,[],DVbVoI1HnZI
MFR Elliant filière agroéquipement et maintenance des matériels ; des filières qui recrutent !,68,489,"émission Tébéo : présentation des MFR du 29, bac pro agroéquipement et bac pro maintenance des matériels; témoignages, débouchés",2021-03-12 00:00:00,Mfr Elliant,UCPYOLt-oBBXb4RdD-aPAX7A,https://www.youtube.com/channel/UCPYOLt-oBBXb4RdD-aPAX7A,[],5YFmZmTxPig
SEN AGRO-EQUIPEMENT remporte le premier de l'innovation,23,521,"SEN AGRO-EQUIPEMENT composé de trois étudiants de ENSA sur la plus haute marge du podium. ils ont devancé les autres projets. Ces futurs start up sont conscients de leurs apports pour leur pays aux bénéfices du secteur informel. Le Ministre Yankhoba DIATARA  a révélé au public, et aux universitaires qu'il apportera son soutien sans faille à ces étudiants qui se sont faits distingués.",2021-04-15 00:00:00,ICILIVE THIES,UC9ga_asgOwqJtR_e8VZHiyg,https://www.youtube.com/channel/UC9ga_asgOwqJtR_e8VZHiyg,"['Diatara', 'politique', 'start up']",SgsT3pMY-1Q
Les métiers des agroéquipements avec l'Aprodema: chef d'atelier,722,147,,2012-01-25 00:00:00,videofilmagri,UCqtsDi7dt15-zrtSXrlasnQ,https://www.youtube.com/channel/UCqtsDi7dt15-zrtSXrlasnQ,"['chef', 'atelier']",yhvzwBdEKXY
Aymeric - Bac Pro Agroéquipement,503,79,,2014-04-16 00:00:00,ISSAT Redon,UC81O8PzsJVe88EpsTAPvSBQ,https://www.youtube.com/channel/UC81O8PzsJVe88EpsTAPvSBQ,['ISSAT'],R7V_lDo8ujQ
MFR Hauts de France Métiers l’agroéquipement et de la mécanique agricole - Aventure du Vivant,283,85,"Les MFR de la Région Hauts de France vous proposent des formations pour vous préparer aux métiers de l’agroéquipement, de la mécanique agricole et de la mécanique des matériels Espaces Verts.

MFR Haussy, MFR Samer, MFR Campagne les Boulonnais, MFR Saint Sulpice.",2019-07-10 00:00:00,FR MFR HAUTS DE FRANCE,UCpdqw5vhIp3WnFfp63_qQ2g,https://www.youtube.com/channel/UCpdqw5vhIp3WnFfp63_qQ2g,[],ERw9OPTzHU4
Des metiers d'avenir dans le secteur de l'agroequipement,5386,256,"Les nouvelles technologies de pointe dans le secteur des agroéquipements : informatique, guidage, drone, robotisation... apportent de très nombreuses opportunités d'emploi avec de belles perspectives d'avenir pour des jeunes compétents et motivés.",2016-01-19 00:00:00,videofilmagri,UCqtsDi7dt15-zrtSXrlasnQ,https://www.youtube.com/channel/UCqtsDi7dt15-zrtSXrlasnQ,"['robotique', ""robot d'élevage"", 'guidage', 'GPS', 'RTK', 'Agriculture', 'Métiers', 'drone', 'moisson', 'moissonneuse batteuse', 'tracteur', 'modulation', 'claas', 'john deere', 'massey ferguson', 'fendt', 'horsch', 'vâderstad', 'amazone', 'same-deutz fahr', 'satellite', 'labour', 'déchaumage', 'pulvérisateur', 'berthoud', 'sulky', 'irstea', 'semis', 'blé', 'colza', 'pommes de terre', 'grimme', 'lin', 'récolte', 'azote', 'engrais', 'phyto', 'ndvi', 'Trimble', ""distributeur d'engrais"", ""épandeur d'engrais"", 'technicien', 'mécanicien', 'mécanicien agricole', 'atelier', 'aprodema', 'axema', 'concessionnaire', 'précision']",caK60k3IGM0
"Interview de Clément et Romain, alternants en agroéquipement #MDM2019",467,173,"Découvrez l'interview de deux jeunes alternants dans le domaine de l'agroéquipement !

Découvrez plus de 700 métiers au Mondial des Métiers, le rendez-vous annuel des métiers et de l'orientation. #MDM2019

Plus d’informations sur : http://www.mondial-metiers.com/ 
Retrouvez-nous aussi sur twitter : http://twitter.com/pressemdm 
Et sur Instagram : https://www.instagram.com/mondial_des_metiers/",2019-02-07 00:00:00,Auvergne-Rhône-Alpes Orientation,UCHyBJKvfgkDqTmuXN3wN_8g,https://www.youtube.com/channel/UCHyBJKvfgkDqTmuXN3wN_8g,"['interview', 'Mondial des métiers', 'métiers', 'agriculture', 'salon', 'event', 'formation', 'emploi', 'orientation']",PNhm7tHbbcc
BP Agroéquipement Bazas,33,79,,2020-12-15 00:00:00,Cfppa bazas,UCl0HjedEetwIh4L76kJChTA,https://www.youtube.com/channel/UCl0HjedEetwIh4L76kJChTA,[],yPqn1wynFX0
Agroéquipement et environnement,69,174,Présentation de la collaboration entre FARRE et AXEMA,2010-03-09 00:00:00,Claude RICHARD,UCxxNfYcqAMHW3zMqX5qIaag,https://www.youtube.com/channel/UCxxNfYcqAMHW3zMqX5qIaag,"['machinisme', 'agricole', 'agriculture', 'raisonnée', 'respectueuse', 'de', ""l'environnement"", 'viticulture']",MvAhceHmtWE
"Agroéquipement et agriculture, des métiers qui recrutent",37,52,"Pour plus d'informations, consultez notre fiche filière sur l'agroéquipement et l'agriculture : https://aura.chambres-agriculture.fr/publications/toutes-les-publications/la-publication-en-detail/actualites/agroequipement-et-agriculture/",2021-03-08 00:00:00,Chambres d'agriculture Auvergne-Rhône-Alpes,UCDIaVyJmRt0sXpWMSyv-MjQ,https://www.youtube.com/channel/UCDIaVyJmRt0sXpWMSyv-MjQ,[],_6jAihDVc70
Journées agroéquipement en Champagne,690,125,"Evénement organisé par les Chambres d'agriculture du vignoble champenois, réunissant chaque année plus de 400 viticulteurs.",2016-06-23 00:00:00,Chambre d'agriculture de l'Aube,UCKwXguc2G7k2bRn7SHNPhFQ,https://www.youtube.com/channel/UCKwXguc2G7k2bRn7SHNPhFQ,"['démonstration de matériel', 'observation à la parcelle', 'échange']",zOU9ctkPvmY
"L’agroéquipement, c’est passionnant ! Trophée J’aime mon Métier 2017 (LEAP Savy-Berlette)",5407,178,"Vidéo réalisée dans le cadre du concours « Trophée J’aime mon Métier » organisé par l’Aprodema.
Une vidéo signée de Louis, Benoît, Juliette, Augustin et Pierre-Louis, élèves du LEAP Savy-Berlette.

Musique : Believer (Silent Partner)
Montage vidéo : Pierre-Louis Defrance",2017-01-09 00:00:00,LEAP SAVY BERLETTE,UCoUe8r0hse7eal-KzmdkujA,https://www.youtube.com/channel/UCoUe8r0hse7eal-KzmdkujA,"['Aprodema', 'LeapSavyBerlette', 'Métiers', 'Agricole', 'Jeunes']",UvQ_acbwM9k
Les métiers et formations de l'Agroéquipement,113,142,"Retrouvez Mathilde Mari, secrétaire générale de l'Aprodema et Lucas Brun, jeune apprenti en agroéquipement qui nous parlent des métiers et formations de cette filière qui a un fort besoin en recrutement ! 
#MDM2020

Plus d'informations sur : http://www.mondial-metiers.com/
Suivez-nous sur les réseaux sociaux 
Twitter : @pressemdm @mdmra
Facebook : @mdmra
Instagram : @mondial_des_metiers
LinkedIn : Mondial des Métiers",2020-02-24 00:00:00,Auvergne-Rhône-Alpes Orientation,UCHyBJKvfgkDqTmuXN3wN_8g,https://www.youtube.com/channel/UCHyBJKvfgkDqTmuXN3wN_8g,"['MDM2020', 'Mondial des Métiers', 'Agroéquipement']",ADS6cv_sdro
Les métiers des agroéquipements avec l'Aprodema: inspecteur pièces,327,160,,2012-01-25 00:00:00,videofilmagri,UCqtsDi7dt15-zrtSXrlasnQ,https://www.youtube.com/channel/UCqtsDi7dt15-zrtSXrlasnQ,"['inspecteur', 'case']",poqPlzRYTAQ
"CFAA35 Saint Aubin du Cormier - L'agroéquipement : Un métier, une passion",1378,177,"Aprodema Trophée 2018 ""j'aime mon métier""

Vidéo réalisée par les BP AE promotion 2017-2019 du CFAA35 Saint Aubin du Cormier - La Lande de la Rencontre",2018-01-31 00:00:00,CFA La Lande de la Rencontre,UCBX1GOdNbbCkJwwHXZFslrw,https://www.youtube.com/channel/UCBX1GOdNbbCkJwwHXZFslrw,"[""trophée j'aime mon métier"", 'Agroéquipement', 'APRODEMA', 'Saint aubin du cormier', 'CFAA35']",yZl4n3CshLQ
Interview  de Yanis en Bac pro Agroéquipement,171,332,"Interview  de Yanis en Bac pro Agroéquipement (AE) par Christelle SULER, professeur principal du Bac pro  AE au lycée agricole de Courcelles-Chaussy.",2020-05-04 00:00:00,Eplefpa de Courcelles-Chaussy,UCZpqGH8UFhWIelr1lwHsQ-A,https://www.youtube.com/channel/UCZpqGH8UFhWIelr1lwHsQ-A,[],yrfLFdKoZRg
Quintenic site de formation en élevage et en agroéquipement,230,96,Site de formation de Quintenic vu du haut. Site des chambres d'agriculture de Bretagne.,2017-05-12 00:00:00,Florence Brehier,UCqCii4T-7KVIJ_l_Ane2OKA,https://www.youtube.com/channel/UCqCii4T-7KVIJ_l_Ane2OKA,['formation'],8JR38w4BCH0
Les risques professionnels en agriculture par Tle BAC PRO Agroéquipement   YouTube   Google Chrome 0,176,302,,2017-12-09 00:00:00,AM FF,UCU5TKCDYb9gEujcMDHIl8QQ,https://www.youtube.com/channel/UCU5TKCDYb9gEujcMDHIl8QQ,[],geS-x42XkUs
MFR Haleine - Entretien des espaces,331,118,Vidéo réalisée par les élèves en formation Bac Pro Agroéquipement à la MFR d'Haleine.,2017-12-21 00:00:00,Bacpro Agroéquipement Haleine,UCRec-qRJiMjHAND4RZW4IiA,https://www.youtube.com/channel/UCRec-qRJiMjHAND4RZW4IiA,[],ImTE137o810
Présentation de l'agroéquipement du Lycée Agricole La Brosse,135,129,,2020-11-11 00:00:00,Terres de l'Yonne,UCJCu6ghDdE_IRqZbJFslLFA,https://www.youtube.com/channel/UCJCu6ghDdE_IRqZbJFslLFA,[],0ZnR1gSa9FI
Les métiers des agroéquipements avec l'Aprodema,391,150,,2011-10-22 00:00:00,videofilmagri,UCqtsDi7dt15-zrtSXrlasnQ,https://www.youtube.com/channel/UCqtsDi7dt15-zrtSXrlasnQ,['prime'],WxMl_5u3y-g
Brevet Professionnel Agroéquipement,54,142,"Vers un emploi qualifié !
En savoir plus sur la formation : https://lyceerobertschuman.fr/brevet-professionnel-agroequipements/",2021-06-04 00:00:00,Lycée Robert Schuman,UCz8zEiifd5oY5OYX5DrOoAg,https://www.youtube.com/channel/UCz8zEiifd5oY5OYX5DrOoAg,[],GKb0m0Gr1JY
"MFR St Romain, l'agroéquipement des métiers passionnants",4695,180,"APRODEMA Trophée 2018 j'aime mon métier
Présentation des métiers de l'agroéquipement par 5 jeunes de la MFR",2018-01-10 00:00:00,MFR SAINT ROMAIN DE POPEY,UC5ulJDk77spJeAwZOLepwwA,https://www.youtube.com/channel/UC5ulJDk77spJeAwZOLepwwA,"['APRODEMA', 'MFR St Romain', 'agroéquipement', 'bac pro', 'bac pro agroequipement', 'machinisme', ""j'aime mon métier"", 'trophée 2018']",KdfgTWcLJZs
XXL semis céréales dans les plaines I John Deere 8400r & 8335r + kuhn I La Beauce 2019 (épisode 4),38003,147,"Voici l’épisode final de ma saison en Beauce avec le meilleur pour la fin.Vous me retrouverez au volant du John Deere 8400r attelé sur une charrue kuhn 9 corps semi-portée avec juste derrière le John Deere 8335r attelé sur un combiné de semis kuhn 6m.
Un grand merci à mon patron pour cette saison mémorable.
Bon visionnage!!!",2019-11-03 00:00:00,ALC agroéquipement,UCmfgweJ5d5ZzTz9YmlcncLw,https://www.youtube.com/channel/UCmfgweJ5d5ZzTz9YmlcncLw,"['John Deere 8400r', 'John Deere 8335r', 'Kuhn 9 socs', 'semoir kuhn 6m', 'plaines', 'La Beauce', 'grandes parcelles', 'paysages']",_J_mreB3PNk
Cours agro equipement Bac Pro AP1,18,23,,2021-12-26 00:00:00,Campus Bougainville,UC1HWKp7dWLGIiu1jECLEHEQ,https://www.youtube.com/channel/UC1HWKp7dWLGIiu1jECLEHEQ,[],vE5xbMXsuFg
BACPRO AgroEquipement,115,210,Présentation de la filière agroéquipement au lycée agricole de saint joseph,2020-11-22 00:00:00,jean hugues Payet,UCKwiLMLL8iWNYlDYqIZzbQg,https://www.youtube.com/channel/UCKwiLMLL8iWNYlDYqIZzbQg,[],4FEAz1ovFGU
Conférence Pièces de rechange dans l'agroéquipement - MFR Laval,427,9309,"Dans le cadre de la formation CQP AXEMA Option Inspecteur Pièces de rechange ; les stagiaires ont organisé une conférence réunissant différents acteurs de leur domaine professionnel.
Le 31 mars 2017 - MFR de la Pignerie - 53000 LAVAL",2017-04-03 00:00:00,Arnaud Gevraise,UCqknBFdHvJslfVzocVbzTbg,https://www.youtube.com/channel/UCqknBFdHvJslfVzocVbzTbg,[],tI-GF2LXT44
Énorme chantier de moisson - Année 1960 à nos jours I SCEA CAPTG,11407,207,"On se retrouve cette fois-ci dans les Côtes d’Armor, à la limite du Finistère; en pleine moisson d'orge, il y a 2 semaines de cela. En première partie, présentation de la moisson et pressage de paille avec des machines des années 60. Puis en 2 ème partie, on retrouve les machines de nos jours avec la récolte + pressage et ramassage de paille avec tout cela dans la même parcelle.",2019-07-28 00:00:00,ALC agroéquipement,UCmfgweJ5d5ZzTz9YmlcncLw,https://www.youtube.com/channel/UCmfgweJ5d5ZzTz9YmlcncLw,"['new holland', 'deutz', 'maupu']",pvdT_vouRyg
"Fabriquer ses propres agroéquipements, c'est possible !",13,105,,2019-12-14 00:00:00,Plateforme aladin,UC4vTNr_d29yRv0j1ulZHung,https://www.youtube.com/channel/UC4vTNr_d29yRv0j1ulZHung,[],R6Htn9VBuZo
Génie Rural (Enérgie & Agroéquipement),470,10,L'INSTITUT AGRONOMIQUE ET VETERINAIRE HASSAN II  vous présent sa nouvelle option de Génie Rural,2013-03-01 00:00:00,Génie Rural,UC_c5lTT8ZWSe8Is24wSiJvA,https://www.youtube.com/channel/UC_c5lTT8ZWSe8Is24wSiJvA,[],5hYAsyY9AEI
Bac Pro Agroéquipement PO janvier 2021,139,60,"N'hésitez pas à prendre RDV avant nos prochaines portes ouvertes du 29 et 30 janvier 2021, pour votre inscription en Bac Pro Agroéquipement. Formation en alternance, sous statut scolaire ou en apprentissage. Contact au 02 41 30 62 35",2020-11-19 00:00:00,MFR-CFA Chemillé,UCRa0O1c29WyDTZLyBjnq6xg,https://www.youtube.com/channel/UCRa0O1c29WyDTZLyBjnq6xg,[],9s4Bv2SyD5E
Responsable Produits Marketing NEW HOLLAND,520,253,,2014-09-14 00:00:00,Agroequipement TV,UCJ6hqIrCA1qL_yrTd8N6BVA,https://www.youtube.com/channel/UCJ6hqIrCA1qL_yrTd8N6BVA,"['New Holland', 'Recolte', 'Moissonneuses', 'Tracteur', 'Agroequipement']",J2RKgqNSvNY
Les cours d'agroéquipement en filière GMNF,174,94,"Gael Ranger, enseignant en Agroéquipement vous présente les cours d'agroéquipement en filière GMNF.

Crédits musique :
Titre : Island Lover
Auteur : TrackTribe
Source :  http://www.tracktribe.com
Licence : Creative Commons By-SA License",2020-05-04 00:00:00,Lycée de l'Oisellerie,UClC7YLoX7F5eYurd5q-9XzQ,https://www.youtube.com/channel/UClC7YLoX7F5eYurd5q-9XzQ,[],BHkg5aAOgh4
Licence Pro commerce des Agroéquipements,524,241,Clip de promotion Licence Lancement de Nouveaux Produits,2015-05-26 00:00:00,Licence commerce des Agroéquipements,UCstlM417EvgQfCEjwY04BTA,https://www.youtube.com/channel/UCstlM417EvgQfCEjwY04BTA,"['Bac+3', 'Licence', 'LNP', 'Lancement de nouveaux produits', 'IUT Hubert Curien', 'Université', 'Alternance', 'Apprentissage', 'entreprise', 'Promotion', 'Présentation', 'Commerce', 'Marketing', 'Communication']",iqSifjIuuBA
AgriTech World Tour saison 2 l'émission : L'enseignement en agroéquipement,139,996,"Retrouvez tous nos épisodes sur :
www.agritech-world-tour.com

Envie d’en savoir plus sur les formations en agroéquipement à AgroSup Dijon ?
https://agrosupdijon.fr/formations/masters/getia-gestion-des-entreprises-et-technologies-innovantes-pour-lagroequipement
https://agrosupdijon.fr/formations/ingenieur-agronome/sciences-et-techniques-des-equipements-agricoles-stea

AgroSup Dijon propose AgriTech World Tour, une web série sur le thème des agroéquipements. Regards croisés entre les professionnels de l'agroéquipement et les étudiants.

Issue de la volonté d’une équipe dynamique de continuer malgré la situation sanitaire à faire rayonner le monde des agroéquipements, cette web série a permis aux étudiants d’AgroSup Dijon d’interviewer des professionnels, des industriels, des représentants de la Team France Export et des chercheurs dans le monde entier.",2021-12-09 00:00:00,L'Institut Agro Dijon,UCTNpiQT26y_FrXYzbEn0-QQ,https://www.youtube.com/channel/UCTNpiQT26y_FrXYzbEn0-QQ,[],rMNvIcxo5dM
🚜Danemark🇩🇰 Erasmus + Agroéquipement Derval,369,181,"Séjour Erasmus+ au Danemark Bac pro agroéquipement Derval

Bon visionnage ! 😃

Likez 👍, Partagez📡 et n'hésitez pas à vous Abonnez  ✅

🟣 Instagram : https://www.instagram.com/agri_drone_fr/ 
 🔵 Facebook : https://www.facebook.com/bdagridrone

🔳 Matériels:
- DJI Mavic Mini 2 2020
- Adobe Première Pro
- Stabilisateur 3 axes Hohem Gimbal",2018-08-27 00:00:00,Agri Drone,UC-rkbb9vRT5ATEIZdnhFoow,https://www.youtube.com/channel/UC-rkbb9vRT5ATEIZdnhFoow,"['Erasmus', 'tracteur', 'tractor', 'voyage', 'Derval', 'voyage étudiant', 'agriculture', 'agri drone', 'Danemark', 'agroéquipement']",V8fLU0Etz8Q
